24
24
30
43
159
142
173
198
276
201
235
157
143
215
321
198
279
245
417
476
248
149
238
237
157
14
35
151
149
69
177
282
209
162
80
87
41
80
139
122
68
143
111
65
154
140
59
82
65
47
32
45
80
48
66
16
56
61
114
188
152
106
241
397
433
375
145
274
537
272
340
302
139
43
93
63
61
53
37
26
20
13
8
6
6
6
5
5
7
6
5
5
5
6
7
5
6
5
6
5
