3.6824
5.2735
8.7682
21.3782
33.7387
16.0832
23.8972
17.7348
28.3943
16.1870
32.8615
13.0550
12.5947
21.3229
44.7499
9.7824
24.8771
14.4373
30.0000
56.2455
16.9183
12.8982
28.1580
32.8524
21.1732
0.0000
14.9991
32.2279
30.7641
7.5343
15.8000
44.4073
23.2019
16.5299
7.9201
18.2198
6.5108
17.7905
29.0616
25.4776
8.3168
31.0781
18.0564
12.0607
32.9313
29.6649
15.6876
25.8676
24.0153
19.2246
9.3278
16.9796
31.6407
9.7821
24.3572
0.3724
15.8392
8.7039
13.4404
35.3627
22.0988
6.9088
28.6452
48.1795
39.9770
32.5841
8.5757
20.5753
67.1329
11.8124
19.9423
31.0935
11.4230
9.5077
26.0036
14.3406
22.3523
14.5511
20.2103
27.3503
21.3396
28.7854
15.4255
29.8483
5.0191
13.7933
10.7973
22.6412
16.6411
20.0369
13.3113
16.1362
19.8799
21.4340
4.8504
8.6224
0.0000
9.1632
16.2365
8.4317
